_record_id,_dataset_id,_record_type,_version,_is_deleted,chart_record_id,event_date,event_date_accuracy,event_type,event_category,title,description,source_type,verification_status,confidence_tier,privacy_tier
ASTRO-REC-EVNT-000500,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-039681,1709-05-17,exact,health_onset,health,Diagnosis of heart disease,Johann Bach - diagnosis of heart disease (1709-05-17),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000468,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-014543,1987-01-27,exact,health_onset,health,Surgery for stroke,James Cameron - surgery for stroke (1987-01-27),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000389,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-098082,1984-06-27,estimated_year,health_decline,health,Health decline,Andy Warhol - health decline (1984-06-27),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000418,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051353,1964-06-12,exact,health_onset,health,Surgery for stroke,Stephen King - surgery for stroke (1964-06-12),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000390,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-004809,1920-02-17,exact,health_recovery,health,Recovery from stroke,Walt Disney - recovery from stroke (1920-02-17),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000396,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-026060,1891-09-28,estimated_year,health_decline,health,Health decline,Winston Churchill - health decline (1891-09-28),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000535,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017676,2025-03-27,exact,health_decline,health,Health decline,Barack Obama - health decline (2025-03-27),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000369,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031327,1790-02-06,estimated_year,health_onset,health,Diagnosis of leukemia,Jane Austen - diagnosis of leukemia (1790-02-06),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000447,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031327,1815-10-28,exact,health_onset,health,Diagnosis of Alzheimer's disease,Jane Austen - diagnosis of alzheimer's disease (1815-10-28),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000460,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-083445,1999-07-19,estimated_year,health_onset,health,Diagnosis of kidney failure,Michael Jackson - diagnosis of kidney failure (1999-07-19),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000465,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-035152,2015-12-05,estimated_year,health_decline,health,Health decline,Bill Gates - health decline (2015-12-05),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000491,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-070689,1916-01-15,exact,health_decline,health,Health decline,Albert Einstein - health decline (1916-01-15),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000540,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-012986,1570-11-01,estimated_year,health_onset,health,Diagnosis of ALS,William Shakespeare - diagnosis of als (1570-11-01),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000539,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-060447,1791-11-19,exact,health_recovery,health,Recovery from kidney failure,Ludwig van Beethoven - recovery from kidney failure (1791-11-19),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000508,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-089421,2009-08-02,exact,health_onset,health,Surgery for cancer,Greta Gerwig - surgery for cancer (2009-08-02),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000532,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-076229,1951-12-20,exact,health_decline,health,Health decline,Stanley Kubrick - health decline (1951-12-20),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000521,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-003331,2013-04-07,exact,health_onset,health,Surgery for diabetes,Kathryn Bigelow - surgery for diabetes (2013-04-07),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000522,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-087722,1941-01-20,estimated_year,health_decline,health,Health decline,Ernest Hemingway - health decline (1941-01-20),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000523,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-070689,1929-02-28,exact,health_onset,health,Diagnosis of pneumonia,Albert Einstein - diagnosis of pneumonia (1929-02-28),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000386,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-020446,1950-08-08,exact,health_onset,health,Surgery for pneumonia,Toni Morrison - surgery for pneumonia (1950-08-08),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000430,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-069350,1951-01-02,exact,health_onset,health,Surgery for Parkinson's disease,Margaret Thatcher - surgery for parkinson's disease (1951-01-02),biography,verified_single_source,estimated,public
ASTRO-REC-EVNT-000489,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-051353,2000-01-25,exact,health_onset,health,Surgery for multiple sclerosis,Stephen King - surgery for multiple sclerosis (2000-01-25),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000534,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-014913,1919-03-09,estimated_year,health_recovery,health,Recovery from Parkinson's disease,Henry Ford - recovery from parkinson's disease (1919-03-09),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000544,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-048533,1898-05-27,exact,health_decline,health,Health decline,Agatha Christie - health decline (1898-05-27),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000375,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-083445,1963-09-28,exact,health_onset,health,Diagnosis of cancer,Michael Jackson - diagnosis of cancer (1963-09-28),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000453,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-090394,1994-05-03,estimated_year,health_onset,health,Diagnosis of heart disease,Cristiano Ronaldo - diagnosis of heart disease (1994-05-03),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000494,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-081846,1483-03-06,exact,health_recovery,health,Recovery from Parkinson's disease,Leonardo da Vinci - recovery from parkinson's disease (1483-03-06),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000475,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-019559,1852-07-27,estimated_year,health_onset,health,Surgery for pneumonia,Ada Lovelace - surgery for pneumonia (1852-07-27),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000452,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-070095,1851-06-18,estimated_year,health_decline,health,Health decline,John D. Rockefeller - health decline (1851-06-18),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000483,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031327,1811-07-13,estimated_year,health_decline,health,Health decline,Jane Austen - health decline (1811-07-13),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000531,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-025975,2020-05-10,exact,health_onset,health,Surgery for kidney failure,Jeff Bezos - surgery for kidney failure (2020-05-10),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000443,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-088762,1993-04-01,estimated_year,health_decline,health,Health decline,Quentin Tarantino - health decline (1993-04-01),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000509,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-028853,1863-05-18,exact,health_decline,health,Health decline,Claude Monet - health decline (1863-05-18),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000510,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-064861,1943-09-04,exact,health_onset,health,Surgery for Alzheimer's disease,Marie Curie - surgery for alzheimer's disease (1943-09-04),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000449,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-013264,2003-09-22,exact,health_recovery,health,Recovery from multiple sclerosis,Usain Bolt - recovery from multiple sclerosis (2003-09-22),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000529,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017676,2020-05-15,exact,health_onset,health,Diagnosis of pneumonia,Barack Obama - diagnosis of pneumonia (2020-05-15),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000416,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-063249,1979-05-13,exact,health_recovery,health,Recovery from cancer,Muhammad Ali - recovery from cancer (1979-05-13),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000391,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-072532,1963-06-24,exact,health_decline,health,Health decline,Frida Kahlo - health decline (1963-06-24),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000505,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-072690,1923-08-27,estimated_year,health_recovery,health,Recovery from Alzheimer's disease,Babe Ruth - recovery from alzheimer's disease (1923-08-27),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000538,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-090394,1996-09-21,exact,health_decline,health,Health decline,Cristiano Ronaldo - health decline (1996-09-21),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000517,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-014543,1994-03-16,exact,health_onset,health,Surgery for pneumonia,James Cameron - surgery for pneumonia (1994-03-16),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000434,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031106,1979-01-18,exact,health_decline,health,Health decline,The Beatles - health decline (1979-01-18),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000519,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031327,1792-08-06,exact,health_decline,health,Health decline,Jane Austen - health decline (1792-08-06),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000438,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-047357,1978-04-11,exact,health_decline,health,Health decline,Joe Biden - health decline (1978-04-11),news_archive,verified_multi_source,verified,public
ASTRO-REC-EVNT-000478,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-017676,2024-03-11,exact,health_onset,health,Diagnosis of stroke,Barack Obama - diagnosis of stroke (2024-03-11),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000490,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-072532,1938-05-10,estimated_year,health_decline,health,Health decline,Frida Kahlo - health decline (1938-05-10),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000427,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031900,1998-08-14,exact,health_onset,health,Diagnosis of stroke,Gabriel Garcia Marquez - diagnosis of stroke (1998-08-14),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000445,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-069350,1959-06-18,estimated_year,health_onset,health,Surgery for liver disease,Margaret Thatcher - surgery for liver disease (1959-06-18),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000464,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-098082,1951-07-05,exact,health_onset,health,Diagnosis of Parkinson's disease,Andy Warhol - diagnosis of parkinson's disease (1951-07-05),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000368,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-048533,1929-12-10,exact,health_onset,health,Surgery for Alzheimer's disease,Agatha Christie - surgery for alzheimer's disease (1929-12-10),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000398,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-090394,2004-08-26,estimated_year,health_onset,health,Surgery for multiple sclerosis,Cristiano Ronaldo - surgery for multiple sclerosis (2004-08-26),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000497,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-067019,2004-07-20,estimated_year,health_onset,health,Surgery for Alzheimer's disease,Serena Williams - surgery for alzheimer's disease (2004-07-20),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000467,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-073997,1957-04-11,exact,health_onset,health,Diagnosis of liver disease,Warren Buffett - diagnosis of liver disease (1957-04-11),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000424,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-076229,2001-03-25,exact,health_onset,health,Surgery for leukemia,Stanley Kubrick - surgery for leukemia (2001-03-25),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000541,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-036634,1952-01-01,exact,health_onset,health,Diagnosis of multiple sclerosis,Elvis Presley - diagnosis of multiple sclerosis (1952-01-01),biography,verified_single_source,estimated,public
ASTRO-REC-EVNT-000459,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-022350,1970-02-02,exact,health_recovery,health,Recovery from stroke,Steven Spielberg - recovery from stroke (1970-02-02),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000401,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-088762,1984-09-14,exact,health_onset,health,Surgery for leukemia,Quentin Tarantino - surgery for leukemia (1984-09-14),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000420,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-076229,1939-12-09,estimated_year,health_decline,health,Health decline,Stanley Kubrick - health decline (1939-12-09),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000383,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-068388,1927-10-19,exact,health_recovery,health,Recovery from cancer,Jackie Robinson - recovery from cancer (1927-10-19),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000496,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-064384,1979-07-17,exact,health_recovery,health,Recovery from multiple sclerosis,Bob Dylan - recovery from multiple sclerosis (1979-07-17),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000405,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-048533,1934-11-17,exact,health_onset,health,Diagnosis of liver disease,Agatha Christie - diagnosis of liver disease (1934-11-17),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000481,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-032042,1994-08-16,exact,health_recovery,health,Recovery from pneumonia,J.K. Rowling - recovery from pneumonia (1994-08-16),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000542,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-061967,1960-03-13,exact,health_recovery,health,Recovery from heart disease,John F. Kennedy - recovery from heart disease (1960-03-13),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000437,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-047357,1981-01-06,estimated_year,health_onset,health,Surgery for diabetes,Joe Biden - surgery for diabetes (1981-01-06),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000526,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-015931,1967-11-26,exact,health_decline,health,Health decline,Angela Merkel - health decline (1967-11-26),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000370,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-026060,1913-12-24,estimated_year,health_onset,health,Diagnosis of kidney failure,Winston Churchill - diagnosis of kidney failure (1913-12-24),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000440,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-064861,1887-07-25,estimated_year,health_recovery,health,Recovery from kidney failure,Marie Curie - recovery from kidney failure (1887-07-25),news_archive,verified_multi_source,verified,public
ASTRO-REC-EVNT-000536,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-041303,1953-01-21,exact,health_onset,health,Diagnosis of cancer,Salvador Dali - diagnosis of cancer (1953-01-21),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000381,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031900,1975-12-11,estimated_year,health_decline,health,Health decline,Gabriel Garcia Marquez - health decline (1975-12-11),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000487,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-093056,1980-08-01,exact,health_recovery,health,Recovery from Parkinson's disease,Steve Jobs - recovery from parkinson's disease (1980-08-01),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000504,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-076229,1982-03-20,exact,health_onset,health,Surgery for kidney failure,Stanley Kubrick - surgery for kidney failure (1982-03-20),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000495,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031327,1837-07-27,exact,health_decline,health,Health decline,Jane Austen - health decline (1837-07-27),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000423,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-031900,1967-09-26,exact,health_onset,health,Diagnosis of ALS,Gabriel Garcia Marquez - diagnosis of als (1967-09-26),biography,verified_single_source,estimated,public
ASTRO-REC-EVNT-000439,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-030234,1877-05-25,exact,health_decline,health,Health decline,Mahatma Gandhi - health decline (1877-05-25),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000451,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-063249,1979-01-12,exact,health_onset,health,Diagnosis of cancer,Muhammad Ali - diagnosis of cancer (1979-01-12),news_archive,verified_multi_source,verified,public
ASTRO-REC-EVNT-000373,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-012740,1979-02-10,estimated_year,health_onset,health,Surgery for multiple sclerosis,Stephen Hawking - surgery for multiple sclerosis (1979-02-10),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000450,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-027023,1994-03-06,estimated_year,health_recovery,health,Recovery from heart disease,Lionel Messi - recovery from heart disease (1994-03-06),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000395,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-014543,1992-03-24,exact,health_decline,health,Health decline,James Cameron - health decline (1992-03-24),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000482,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-049048,2023-11-07,estimated_year,health_onset,health,Diagnosis of stroke,Elon Musk - diagnosis of stroke (2023-11-07),news_archive,verified_single_source,verified,public
ASTRO-REC-EVNT-000533,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-039681,1729-05-09,estimated_year,health_onset,health,Diagnosis of kidney failure,Johann Bach - diagnosis of kidney failure (1729-05-09),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000513,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-070095,1860-02-27,estimated_year,health_decline,health,Health decline,John D. Rockefeller - health decline (1860-02-27),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000455,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-026060,1890-09-13,exact,health_recovery,health,Recovery from Alzheimer's disease,Winston Churchill - recovery from alzheimer's disease (1890-09-13),news_archive,verified_multi_source,verified,public
ASTRO-REC-EVNT-000471,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-039681,1693-05-07,estimated_year,health_onset,health,Surgery for cancer,Johann Bach - surgery for cancer (1693-05-07),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000473,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-012986,1580-03-07,exact,health_decline,health,Health decline,William Shakespeare - health decline (1580-03-07),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000469,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-014926,1779-05-01,exact,health_onset,health,Diagnosis of diabetes,Wolfgang Mozart - diagnosis of diabetes (1779-05-01),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000524,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-035152,1987-09-07,exact,health_decline,health,Health decline,Bill Gates - health decline (1987-09-07),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000380,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-019529,1950-06-14,exact,health_onset,health,Surgery for pneumonia,Alfred Hitchcock - surgery for pneumonia (1950-06-14),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000516,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-008028,2005-12-26,exact,health_onset,health,Diagnosis of liver disease,Tiger Woods - diagnosis of liver disease (2005-12-26),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000421,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-007439,1979-07-16,exact,health_onset,health,Surgery for liver disease,Michael Jordan - surgery for liver disease (1979-07-16),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000410,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-013264,2007-12-15,estimated_year,health_decline,health,Health decline,Usain Bolt - health decline (2007-12-15),biography,verified_multi_source,estimated,public
ASTRO-REC-EVNT-000461,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-089421,1990-12-26,exact,health_onset,health,Diagnosis of liver disease,Greta Gerwig - diagnosis of liver disease (1990-12-26),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000507,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-083863,1950-04-24,exact,health_decline,health,Health decline,Martin Luther King Jr. - health decline (1950-04-24),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000414,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-028853,1892-04-28,exact,health_recovery,health,Recovery from pneumonia,Claude Monet - recovery from pneumonia (1892-04-28),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000402,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-072532,1947-09-16,exact,health_onset,health,Surgery for multiple sclerosis,Frida Kahlo - surgery for multiple sclerosis (1947-09-16),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000549,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-061967,1990-06-11,exact,health_decline,health,Health decline,John F. Kennedy - health decline (1990-06-11),biography,verified_single_source,verified,public
ASTRO-REC-EVNT-000372,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-035152,1980-01-13,exact,health_onset,health,Diagnosis of leukemia,Bill Gates - diagnosis of leukemia (1980-01-13),biography,verified_multi_source,verified,public
ASTRO-REC-EVNT-000429,ASTRO-RS-EVENT-v1.0.0,event,1,false,ASTRO-REC-COHORT-026060,1918-03-03,exact,health_decline,health,Health decline,Winston Churchill - health decline (1918-03-03),biography,verified_multi_source,verified,public
